# wavelength, spectrum
5.127400000000000091e+02,1.595318880286119567e-01
5.132000000000000455e+02,1.604819962938053290e-01
5.136599999999999682e+02,1.617188735212659600e-01
5.141200000000000045e+02,1.624215344706653463e-01
5.145800000000000409e+02,1.638531558101980479e-01
5.150399999999999636e+02,1.646064651440403981e-01
5.155000000000000000e+02,1.656599780612312556e-01
5.159600000000000364e+02,1.667900829154246589e-01
5.164199999999999591e+02,1.680193501728644845e-01
5.168700000000000045e+02,1.690695774250291217e-01
5.173300000000000409e+02,1.694612791614164560e-01
5.177899999999999636e+02,1.704443139187642731e-01
5.182500000000000000e+02,1.717277770817846605e-01
5.187000000000000455e+02,1.726765267166041617e-01
5.191599999999999682e+02,1.737777571463786364e-01
5.196200000000000045e+02,1.746826081882993376e-01
5.200800000000000409e+02,1.761669760350458025e-01
5.205299999999999727e+02,1.771785173673460778e-01
5.209900000000000091e+02,1.782795995950376688e-01
5.214500000000000455e+02,1.794350569901346504e-01
5.219099999999999682e+02,1.808826256504479091e-01
5.223600000000000136e+02,1.820783386492450251e-01
5.228200000000000500e+02,1.834851855270372145e-01
5.232799999999999727e+02,1.844778432091677411e-01
5.237300000000000182e+02,1.861476200775888934e-01
5.241900000000000546e+02,1.874132057733175760e-01
5.246399999999999864e+02,1.886699161526362023e-01
5.251000000000000227e+02,1.900565085055968828e-01
5.255599999999999454e+02,1.915303088028996181e-01
5.260099999999999909e+02,1.928856065667648167e-01
5.264700000000000273e+02,1.940462964206673691e-01
5.269199999999999591e+02,1.955562347232805698e-01
5.273799999999999955e+02,1.969410879624488575e-01
5.278300000000000409e+02,1.984885195193808460e-01
5.282899999999999636e+02,2.002276196825390764e-01
5.287400000000000091e+02,2.011099927402403287e-01
5.292000000000000455e+02,2.022848189470194402e-01
5.296499999999999773e+02,2.042277588142548117e-01
5.301100000000000136e+02,2.051121844898277369e-01
5.305599999999999454e+02,2.067077064760038108e-01
5.310199999999999818e+02,2.079642299629479718e-01
5.314700000000000273e+02,2.096692025887985644e-01
5.319199999999999591e+02,2.111361752982155171e-01
5.323799999999999955e+02,2.126480028660479860e-01
5.328300000000000409e+02,2.138074894627232103e-01
5.332899999999999636e+02,2.152885126979859065e-01
5.337400000000000091e+02,2.165212090105854414e-01
5.341900000000000546e+02,2.180504289066039492e-01
5.346499999999999773e+02,2.195741882301760761e-01
5.351000000000000227e+02,2.209094336686800997e-01
5.355499999999999545e+02,2.227978590901600331e-01
5.360099999999999909e+02,2.242153543248877057e-01
5.364600000000000364e+02,2.256949866957123907e-01
5.369099999999999682e+02,2.270729064492253702e-01
5.373600000000000136e+02,2.287209941409603375e-01
5.378200000000000500e+02,2.297448837058495563e-01
5.382699999999999818e+02,2.315279519645155881e-01
5.387200000000000273e+02,2.328857419711024834e-01
5.391699999999999591e+02,2.345284086575048221e-01
5.396200000000000045e+02,2.358707980242575886e-01
5.400800000000000409e+02,2.374423116532272393e-01
5.405299999999999727e+02,2.387123643474316492e-01
5.409800000000000182e+02,2.402037180399009819e-01
5.414299999999999500e+02,2.418648035422594211e-01
5.418799999999999955e+02,2.431969174445717252e-01
5.423300000000000409e+02,2.451111095897555159e-01
5.427899999999999636e+02,2.462366592472471638e-01
5.432400000000000091e+02,2.473960196929394229e-01
5.436900000000000546e+02,2.492883960261260134e-01
5.441399999999999864e+02,2.506703604378339723e-01
5.445900000000000318e+02,2.521664967035847082e-01
5.450399999999999636e+02,2.539628137321513490e-01
5.454900000000000091e+02,2.549717225573398527e-01
5.459400000000000546e+02,2.569725557696538321e-01
5.463899999999999864e+02,2.580538301574495375e-01
5.468400000000000318e+02,2.600878338331732986e-01
5.472899999999999636e+02,2.612778019612534974e-01
5.477400000000000091e+02,2.625441395636561870e-01
5.481900000000000546e+02,2.643716783827901318e-01
5.486399999999999864e+02,2.652165559237468218e-01
5.490900000000000318e+02,2.676669997002510959e-01
5.495399999999999636e+02,2.689322939029544224e-01
5.499900000000000091e+02,2.710964713991794173e-01
5.504299999999999500e+02,2.717250688575456596e-01
5.508799999999999955e+02,2.735731289761210161e-01
5.513300000000000409e+02,2.752406409612003224e-01
5.517799999999999727e+02,2.766286050520034290e-01
5.522300000000000182e+02,2.782296048777774811e-01
5.526799999999999500e+02,2.796845451436241747e-01
5.531299999999999955e+02,2.809929695491346635e-01
5.535700000000000500e+02,2.829858422561666864e-01
5.540199999999999818e+02,2.843549215954596643e-01
5.544700000000000273e+02,2.857514852577370812e-01
5.549199999999999591e+02,2.870197113478480389e-01
5.553700000000000045e+02,2.886033430790328480e-01
5.558099999999999454e+02,2.903021163653147774e-01
5.562599999999999909e+02,2.921025202015010147e-01
5.567100000000000364e+02,2.929492275140734292e-01
5.571499999999999773e+02,2.947175322395584884e-01
5.576000000000000227e+02,2.964920190319863535e-01
5.580499999999999545e+02,2.979417887942916177e-01
5.585000000000000000e+02,2.995728660733019688e-01
5.589400000000000546e+02,3.007108156888859685e-01
5.593899999999999864e+02,3.023300359754950706e-01
5.598300000000000409e+02,3.042092936033902739e-01
5.602799999999999727e+02,3.053715918896247050e-01
5.607300000000000182e+02,3.069701494664741070e-01
5.611699999999999591e+02,3.085509454789282513e-01
5.616200000000000045e+02,3.099938619866924872e-01
5.620599999999999454e+02,3.115259660671175768e-01
5.625099999999999909e+02,3.126852182160260729e-01
5.629600000000000364e+02,3.144906493834823680e-01
5.633999999999999773e+02,3.161725397254799286e-01
5.638500000000000227e+02,3.172914376437687700e-01
5.642899999999999636e+02,3.193035769120755596e-01
5.647400000000000091e+02,3.205380362998055399e-01
5.651799999999999500e+02,3.219243096502164003e-01
5.656299999999999955e+02,3.234421526395466207e-01
5.660700000000000500e+02,3.252873563956043546e-01
5.665099999999999909e+02,3.263335681808362532e-01
5.669600000000000364e+02,3.279600936408536560e-01
5.673999999999999773e+02,3.288832017927067475e-01
5.678500000000000227e+02,3.313915992490124030e-01
5.682899999999999636e+02,3.326139240286902221e-01
5.687400000000000091e+02,3.342269957395416768e-01
5.691799999999999500e+02,3.354842354718808872e-01
5.696200000000000045e+02,3.365851496576417468e-01
5.700700000000000500e+02,3.386569260578289331e-01
5.705099999999999909e+02,3.399733167128026201e-01
5.709500000000000455e+02,3.415502781448906955e-01
5.713999999999999773e+02,3.425600412940232320e-01
5.718400000000000318e+02,3.440252331338270464e-01
5.722799999999999727e+02,3.455091112736525805e-01
5.727200000000000273e+02,3.473096480823307242e-01
5.731699999999999591e+02,3.488838639077140313e-01
5.736100000000000136e+02,3.499111024487991939e-01
5.740499999999999545e+02,3.514736125775516085e-01
5.744900000000000091e+02,3.532130438113522675e-01
5.749400000000000546e+02,3.544283852369715104e-01
5.753799999999999955e+02,3.559588315459834007e-01
5.758200000000000500e+02,3.572951771118532682e-01
5.762599999999999909e+02,3.593548674281180633e-01
5.767000000000000455e+02,3.600054930981690382e-01
5.771499999999999773e+02,3.612386341207873830e-01
5.775900000000000318e+02,3.624035648531888087e-01
5.780299999999999727e+02,3.643357899775814812e-01
5.784700000000000273e+02,3.657862067144357354e-01
5.789099999999999682e+02,3.673516078881835512e-01
5.793500000000000227e+02,3.689355774280607680e-01
5.797899999999999636e+02,3.703327533924901660e-01
5.802300000000000182e+02,3.717594947068448286e-01
5.806699999999999591e+02,3.729774316446296534e-01
5.811100000000000136e+02,3.741294605962495190e-01
5.815499999999999545e+02,3.761676936348903322e-01
5.819900000000000091e+02,3.770869018770535153e-01
5.824299999999999500e+02,3.784330303204850310e-01
5.828700000000000045e+02,3.800839992923654709e-01
5.833099999999999454e+02,3.813647654423162336e-01
5.837500000000000000e+02,3.827634527785729324e-01
5.841900000000000546e+02,3.843591817105773689e-01
5.846299999999999955e+02,3.858185548546571031e-01
5.850700000000000500e+02,3.875783854169891907e-01
5.855099999999999909e+02,3.885000575596246342e-01
5.859500000000000455e+02,3.902242327494582219e-01
5.863899999999999864e+02,3.912540814976445125e-01
5.868300000000000409e+02,3.929387149658858935e-01
5.872599999999999909e+02,3.940409300241782820e-01
5.877000000000000455e+02,3.953296762843586110e-01
5.881399999999999864e+02,3.965998430866895519e-01
5.885800000000000409e+02,3.987011441953852708e-01
5.890199999999999818e+02,3.996382177336479935e-01
5.894600000000000364e+02,4.007678405064729055e-01
5.898899999999999864e+02,4.023168835707228719e-01
5.903300000000000409e+02,4.034488152492018975e-01
5.907699999999999818e+02,4.050550459835008943e-01
5.912100000000000364e+02,4.062965645099055334e-01
5.916399999999999864e+02,4.072176454905532261e-01
5.920800000000000409e+02,4.088666942219414402e-01
5.925199999999999818e+02,4.101763397302359837e-01
5.929600000000000364e+02,4.117927070019438696e-01
5.933899999999999864e+02,4.132437075817894101e-01
5.938300000000000409e+02,4.147040672977941878e-01
5.942699999999999818e+02,4.158414925524207550e-01
5.947000000000000455e+02,4.176956067526684802e-01
5.951399999999999864e+02,4.182380322250182081e-01
5.955800000000000409e+02,4.200039407832493743e-01
5.960099999999999909e+02,4.214772505175110595e-01
5.964500000000000455e+02,4.220733213860837774e-01
5.968799999999999955e+02,4.231024339745041440e-01
5.973200000000000500e+02,4.248317468280956022e-01
5.977500000000000000e+02,4.263557611465161878e-01
5.981900000000000546e+02,4.270374440358154500e-01
5.986299999999999955e+02,4.288875851146310425e-01
5.990599999999999454e+02,4.303770031746600999e-01
5.995000000000000000e+02,4.312969294327072545e-01
5.999299999999999500e+02,4.328214802840230635e-01
6.003700000000000045e+02,4.341469988977405547e-01
6.007999999999999545e+02,4.355078440598789680e-01
6.012400000000000091e+02,4.363565054951487054e-01
6.016699999999999591e+02,4.384880446712218771e-01
6.021000000000000227e+02,4.391727212813775760e-01
6.025399999999999636e+02,4.410105597828711255e-01
6.029700000000000273e+02,4.420872641630644861e-01
6.034099999999999682e+02,4.429675711002369343e-01
6.038400000000000318e+02,4.445116083377685379e-01
6.042699999999999818e+02,4.456680553122013833e-01
6.047100000000000364e+02,4.466706471350940788e-01
6.051399999999999864e+02,4.485246012179558428e-01
6.055700000000000500e+02,4.492845585008076181e-01
6.060099999999999909e+02,4.504042671147105992e-01
6.064400000000000546e+02,4.519813895128565462e-01
6.068700000000000045e+02,4.531059339397358054e-01
6.073099999999999454e+02,4.543248212491411975e-01
6.077400000000000091e+02,4.558167256767258202e-01
6.081699999999999591e+02,4.571427130062215016e-01
6.086100000000000136e+02,4.579589232152466161e-01
6.090399999999999636e+02,4.596567099183725968e-01
6.094700000000000273e+02,4.605413422353552000e-01
6.098999999999999773e+02,4.618326245975765687e-01
6.103300000000000409e+02,4.634170821846602117e-01
6.107699999999999818e+02,4.647555580024076982e-01
6.112000000000000455e+02,4.658492970693787760e-01
6.116299999999999955e+02,4.672325460351243187e-01
6.120599999999999454e+02,4.680956206977714973e-01
6.124900000000000091e+02,4.695010377507378152e-01
6.129199999999999591e+02,4.708184197761886569e-01
6.133500000000000227e+02,4.719554622648517439e-01
6.137899999999999636e+02,4.732130457013289382e-01
6.142200000000000273e+02,4.745616642252757367e-01
6.146499999999999773e+02,4.757257094793604368e-01
6.150800000000000409e+02,4.769834250453845459e-01
6.155099999999999909e+02,4.784806342484852482e-01
6.159400000000000546e+02,4.794270057029146881e-01
6.163700000000000045e+02,4.804442720562832614e-01
6.167999999999999545e+02,4.816567523642613091e-01
6.172300000000000182e+02,4.846237410583570937e-01
6.176599999999999682e+02,4.838179065525078371e-01
6.180900000000000318e+02,4.858402793124816377e-01
6.185199999999999818e+02,4.869700899144873141e-01
6.189500000000000455e+02,4.881493336030711672e-01
6.193799999999999955e+02,4.891940145954708496e-01
6.198099999999999454e+02,4.907663536174268759e-01
6.202400000000000091e+02,4.914895306387585538e-01
6.206699999999999591e+02,4.927191466614269100e-01
6.210900000000000318e+02,4.938648902405597951e-01
6.215199999999999818e+02,4.946592383844299334e-01
6.219500000000000455e+02,4.966095833806032367e-01
6.223799999999999955e+02,4.971400831344336968e-01
6.228099999999999454e+02,4.989740385896228037e-01
6.232400000000000091e+02,5.001981536960576902e-01
6.236699999999999591e+02,5.010975634265828482e-01
6.240900000000000318e+02,5.022017242281718863e-01
6.245199999999999818e+02,5.040148716511801963e-01
6.249500000000000455e+02,5.054002220215677577e-01
6.253799999999999955e+02,5.063889087313961923e-01
6.257999999999999545e+02,5.074641895425781035e-01
6.262300000000000182e+02,5.092275982235877629e-01
6.266599999999999682e+02,5.097628324177709835e-01
6.270900000000000318e+02,5.121327572956195784e-01
6.275099999999999909e+02,5.130811817058874569e-01
6.279400000000000546e+02,5.143016111377408661e-01
6.283700000000000045e+02,5.146246008342242328e-01
6.287899999999999636e+02,5.165997620117209754e-01
6.292200000000000273e+02,5.174160734866922740e-01
6.296499999999999773e+02,5.183844709743262724e-01
6.300700000000000500e+02,5.196513808273197643e-01
6.305000000000000000e+02,5.218275920736447082e-01
6.309199999999999591e+02,5.224927955309185412e-01
6.313500000000000227e+02,5.238989552377211201e-01
6.317799999999999727e+02,5.252392992091402535e-01
6.322000000000000455e+02,5.261247254042979993e-01
6.326299999999999955e+02,5.273537106973059663e-01
6.330499999999999545e+02,5.294316037142913212e-01
6.334800000000000182e+02,5.308172819343622839e-01
6.338999999999999773e+02,5.315726286636618392e-01
6.343300000000000409e+02,5.330779350024483776e-01
6.347500000000000000e+02,5.340259113556771187e-01
6.351799999999999500e+02,5.353236967670391699e-01
6.356000000000000227e+02,5.367483798905250403e-01
6.360299999999999727e+02,5.380791473727407626e-01
6.364500000000000455e+02,5.396001082461820975e-01
6.368799999999999955e+02,5.403860991707671868e-01
6.372999999999999545e+02,5.412497787598693488e-01
6.377200000000000273e+02,5.432123202597607392e-01
6.381499999999999773e+02,5.437306255128454557e-01
6.385700000000000500e+02,5.454888831660940074e-01
6.390000000000000000e+02,5.468987746287856666e-01
6.394199999999999591e+02,5.486362715884945951e-01
6.398400000000000318e+02,5.492282810601641918e-01
6.402699999999999818e+02,5.506211562723294373e-01
6.406900000000000546e+02,5.519171895959229523e-01
6.411100000000000136e+02,5.526471037296779576e-01
6.415399999999999636e+02,5.545101624259138884e-01
6.419600000000000364e+02,5.554850063328626852e-01
6.423799999999999955e+02,5.563571930563147028e-01
6.427999999999999545e+02,5.581696485663126817e-01
6.432300000000000182e+02,5.587752072039678941e-01
6.436499999999999773e+02,5.605506392812075189e-01
6.440700000000000500e+02,5.617460720823655995e-01
6.444900000000000091e+02,5.635777346507975238e-01
6.449199999999999591e+02,5.644452535962147799e-01
6.453400000000000318e+02,5.656895266017969437e-01
6.457599999999999909e+02,5.665423505302769058e-01
6.461799999999999500e+02,5.683068931906862797e-01
6.466000000000000227e+02,5.693983173412527909e-01
6.470199999999999818e+02,5.703945812790462977e-01
6.474400000000000546e+02,5.725363782892267661e-01
6.478700000000000045e+02,5.733728414010491603e-01
6.482899999999999636e+02,5.740095842874545218e-01
6.487100000000000364e+02,5.755247149406360618e-01
6.491299999999999955e+02,5.779616612539087983e-01
6.495499999999999545e+02,5.783232646692393342e-01
6.499700000000000273e+02,5.798046906214467944e-01
6.503899999999999864e+02,5.808044902241128460e-01
6.508099999999999454e+02,5.822835133247287187e-01
6.512300000000000182e+02,5.833034780054874302e-01
6.516499999999999773e+02,5.849138179312514119e-01
6.520700000000000500e+02,5.862996552800456840e-01
6.524900000000000091e+02,5.869160695517943171e-01
6.529099999999999682e+02,5.888275890152867564e-01
6.533300000000000409e+02,5.885539887628481459e-01
6.537500000000000000e+02,5.912210984449163265e-01
6.541699999999999591e+02,5.929320722008342148e-01
6.545900000000000318e+02,5.936506629111047983e-01
6.550000000000000000e+02,5.945065158488804791e-01
6.554199999999999591e+02,5.954081335715223355e-01
6.558400000000000318e+02,5.968466465594051140e-01
6.562599999999999909e+02,5.994497883330905941e-01
6.566799999999999500e+02,6.001523024840811349e-01
6.571000000000000227e+02,6.008578524453008773e-01
6.575199999999999818e+02,6.024664952428571141e-01
6.579299999999999500e+02,6.032663473102014562e-01
6.583500000000000227e+02,6.049360636670249036e-01
6.587699999999999818e+02,6.060341950275424105e-01
6.591900000000000546e+02,6.068605276574983165e-01
6.596100000000000136e+02,6.083948554775671091e-01
6.600199999999999818e+02,6.093972385883068554e-01
6.604400000000000546e+02,6.112298392177899498e-01
6.608600000000000136e+02,6.121302271842270493e-01
6.612699999999999818e+02,6.140420206336441034e-01
6.616900000000000546e+02,6.158522359723336281e-01
6.621100000000000136e+02,6.171936513808916613e-01
6.625299999999999727e+02,6.178876465668280415e-01
6.629400000000000546e+02,6.193961844977186049e-01
6.633600000000000136e+02,6.201704880165923583e-01
6.637699999999999818e+02,6.218920106254927083e-01
6.641900000000000546e+02,6.234109501701361467e-01
6.646100000000000136e+02,6.235505657548794378e-01
6.650199999999999818e+02,6.245637029443461552e-01
6.654400000000000546e+02,6.267711054187985464e-01
6.658500000000000227e+02,6.279504965860335242e-01
6.662699999999999818e+02,6.297285748129092253e-01
6.666900000000000546e+02,6.303711875206637893e-01
6.671000000000000227e+02,6.321348256510225250e-01
6.675199999999999818e+02,6.318768963792826820e-01
6.679299999999999500e+02,6.339091200225464018e-01
6.683500000000000227e+02,6.370929838197380013e-01
6.687599999999999909e+02,6.374455303582333698e-01
6.691799999999999500e+02,6.389555419030225059e-01
6.695900000000000318e+02,6.400478451215946274e-01
6.700099999999999909e+02,6.408309584498026457e-01
6.704199999999999591e+02,6.424474619275022391e-01
6.708300000000000409e+02,6.436480759233037530e-01
6.712500000000000000e+02,6.444334546713639256e-01
6.716599999999999682e+02,6.458554990469268509e-01
6.720800000000000409e+02,6.477257216996186173e-01
6.724900000000000091e+02,6.489971335473639913e-01
6.728999999999999773e+02,6.492691885507652083e-01
6.733200000000000500e+02,6.524672652316420018e-01
6.737300000000000182e+02,6.532262991690225284e-01
6.741399999999999864e+02,6.545260832532413531e-01
6.745599999999999454e+02,6.549289271128134748e-01
6.749700000000000273e+02,6.571532638163711804e-01
6.753799999999999955e+02,6.575912907438756783e-01
6.757999999999999545e+02,6.586111450170785142e-01
6.762100000000000364e+02,6.607818564209302359e-01
6.766200000000000045e+02,6.617411908640751239e-01
6.770299999999999727e+02,6.628305705226684719e-01
6.774500000000000455e+02,6.648851535794118028e-01
6.778600000000000136e+02,6.651291375070325085e-01
6.782699999999999818e+02,6.669621252774143860e-01
6.786799999999999500e+02,6.679153920783208465e-01
6.790900000000000318e+02,6.691163283184381472e-01
6.795000000000000000e+02,6.705717685894285740e-01
6.799199999999999591e+02,6.717713295145959496e-01
6.803300000000000409e+02,6.742729728136092060e-01
6.807400000000000091e+02,6.743442634536028768e-01
6.811499999999999773e+02,6.758266161299026908e-01
6.815599999999999454e+02,6.773259087685096214e-01
6.819700000000000273e+02,6.778176989130481056e-01
6.823799999999999955e+02,6.794586852210284800e-01
6.827899999999999636e+02,6.821410769074647273e-01
6.832000000000000455e+02,6.818173677627467066e-01
6.836100000000000136e+02,6.833643847724008014e-01
6.840199999999999818e+02,6.842632500122398653e-01
6.844299999999999500e+02,6.863627442948271318e-01
6.848400000000000318e+02,6.876853965494152954e-01
6.852500000000000000e+02,6.889293158163294351e-01
6.856599999999999682e+02,6.901875174877920571e-01
6.860700000000000500e+02,6.920396778985012931e-01
6.864800000000000182e+02,6.930484617204496489e-01
6.868899999999999864e+02,6.946091298308842976e-01
6.872999999999999545e+02,6.952929359021481348e-01
6.877100000000000364e+02,6.953615820941706493e-01
6.881200000000000045e+02,6.985791067291067247e-01
6.885299999999999727e+02,6.979394482373308950e-01
6.889400000000000546e+02,7.009437262117685918e-01
6.893500000000000227e+02,7.012170831633524060e-01
6.897599999999999909e+02,7.028957953946259885e-01
6.901599999999999682e+02,7.046471833235942173e-01
6.905700000000000500e+02,7.045646429599412564e-01
6.909800000000000182e+02,7.062556453779429422e-01
6.913899999999999864e+02,7.075778860058624664e-01
6.917999999999999545e+02,7.099068398336371155e-01
6.922000000000000455e+02,7.112580827076779855e-01
6.926100000000000136e+02,7.120393296353489943e-01
6.930199999999999818e+02,7.131164869777415483e-01
6.934299999999999500e+02,7.143234823905701969e-01
6.938300000000000409e+02,7.151798094712804588e-01
6.942400000000000091e+02,7.171179104267189075e-01
6.946499999999999773e+02,7.183550469241232195e-01
6.950599999999999454e+02,7.196323890149511904e-01
6.954600000000000364e+02,7.198595375758349846e-01
6.958700000000000045e+02,7.219652869447462651e-01
6.962799999999999727e+02,7.234284864484525901e-01
6.966799999999999500e+02,7.246685100814486136e-01
6.970900000000000318e+02,7.255766259560463283e-01
6.974900000000000091e+02,7.264840980293026940e-01
6.978999999999999773e+02,7.283940492416380863e-01
6.983099999999999454e+02,7.297721243356922738e-01
6.987100000000000364e+02,7.307660153806581071e-01
6.991200000000000045e+02,7.329473940123242270e-01
6.995199999999999818e+02,7.335225034574118785e-01
6.999299999999999500e+02,7.340416106744280800e-01
7.003300000000000409e+02,7.363814730356692539e-01
7.007400000000000091e+02,7.376180605708639870e-01
7.011499999999999773e+02,7.381368373252372717e-01
7.015499999999999545e+02,7.398456083237875403e-01
7.019500000000000455e+02,7.407891802195916142e-01
7.023600000000000136e+02,7.437700813209393580e-01
7.027599999999999909e+02,7.446013922195759971e-01
7.031699999999999591e+02,7.454508225963012435e-01
7.035700000000000500e+02,7.467350619610692020e-01
7.039800000000000182e+02,7.462350105736125228e-01
7.043799999999999955e+02,7.482273562131331879e-01
7.047899999999999636e+02,7.501473733683804435e-01
7.051900000000000546e+02,7.519607491137182409e-01
7.055900000000000318e+02,7.517092318517740734e-01
7.060000000000000000e+02,7.532613566437333930e-01
7.063999999999999773e+02,7.555826244102729072e-01
7.067999999999999545e+02,7.549055945314394611e-01
7.072100000000000364e+02,7.575804063745591455e-01
7.076100000000000136e+02,7.585402720237109930e-01
7.080099999999999909e+02,7.605850572578719548e-01
7.084199999999999591e+02,7.612929788847626611e-01
7.088200000000000500e+02,7.625463974984116877e-01
7.092200000000000273e+02,7.632795084825823029e-01
7.096200000000000045e+02,7.644512565488079670e-01
7.100299999999999727e+02,7.666492021018107561e-01
7.104299999999999500e+02,7.679866248905737880e-01
7.108300000000000409e+02,7.682360745845102645e-01
7.112300000000000182e+02,7.702970836490214968e-01
7.116299999999999955e+02,7.702322850187018899e-01
7.120399999999999636e+02,7.719025294308359264e-01
7.124400000000000546e+02,7.724447508789012984e-01
7.128400000000000318e+02,7.740221673726016549e-01
7.132400000000000091e+02,7.761540082106062055e-01
7.136399999999999864e+02,7.764964378911575205e-01
7.140399999999999636e+02,7.767790411850825638e-01
7.144400000000000546e+02,7.793484108393909926e-01
7.148400000000000318e+02,7.799087656417252878e-01
7.152500000000000000e+02,7.820928995923884797e-01
7.156499999999999773e+02,7.823479204999320702e-01
7.160499999999999545e+02,7.822805771228318328e-01
7.164500000000000455e+02,7.840994311070220713e-01
7.168500000000000227e+02,7.860186770745762885e-01
7.172500000000000000e+02,7.870410181851298370e-01
7.176499999999999773e+02,7.871913191299600987e-01
7.180499999999999545e+02,7.892639225925572877e-01
7.184500000000000455e+02,7.908413141402163005e-01
7.188500000000000227e+02,7.901589463668186042e-01
7.192500000000000000e+02,7.907568929276458380e-01
7.196499999999999773e+02,7.928887132797642900e-01
7.200399999999999636e+02,7.930229379096866982e-01
7.204400000000000546e+02,7.950427262103402226e-01
7.208400000000000318e+02,7.955702383445483195e-01
7.212400000000000091e+02,7.974733628547815423e-01
7.216399999999999864e+02,7.991523803071175491e-01
7.220399999999999636e+02,7.986438140840096400e-01
7.224400000000000546e+02,7.993349410044181536e-01
7.228400000000000318e+02,8.021537932901715573e-01
7.232300000000000182e+02,8.012633999984923872e-01
7.236299999999999955e+02,8.029336414232618457e-01
7.240299999999999727e+02,8.018772964789437907e-01
7.244299999999999500e+02,8.065739020915310142e-01
7.248300000000000409e+02,8.056976746914485954e-01
7.252200000000000273e+02,8.068713835039378335e-01
7.256200000000000045e+02,8.084304389154758352e-01
7.260199999999999818e+02,8.078106702835525788e-01
7.264199999999999591e+02,8.097905607450397447e-01
7.268099999999999454e+02,8.105839271410559821e-01
7.272100000000000364e+02,8.114448650880400349e-01
7.276100000000000136e+02,8.124664455561665388e-01
7.280000000000000000e+02,8.127574592244761753e-01
7.283999999999999773e+02,8.137224081709727441e-01
7.287999999999999545e+02,8.150517653946592889e-01
7.291900000000000546e+02,8.153698575650705216e-01
7.295900000000000318e+02,8.174886383466750672e-01
7.299900000000000091e+02,8.180799156125182492e-01
7.303799999999999955e+02,8.191124497432589191e-01
7.307799999999999727e+02,8.192754421898458261e-01
7.311699999999999591e+02,8.216574686872963884e-01
7.315700000000000500e+02,8.214127244519867643e-01
7.319700000000000273e+02,8.219286898116245910e-01
7.323600000000000136e+02,8.240600326235125728e-01
7.327599999999999909e+02,8.249452089338011884e-01
7.331499999999999773e+02,8.262203364734598265e-01
7.335499999999999545e+02,8.265431494574788651e-01
7.339400000000000546e+02,8.265656211329382996e-01
7.343400000000000318e+02,8.272214613972654895e-01
7.347300000000000182e+02,8.291719242152587599e-01
7.351299999999999955e+02,8.297240274147998917e-01
7.355199999999999818e+02,8.314034004925733301e-01
7.359099999999999682e+02,8.313633525080280640e-01
7.363099999999999454e+02,8.324877588847470200e-01
7.367000000000000455e+02,8.331695156938205837e-01
7.371000000000000227e+02,8.346376844502166881e-01
7.374900000000000091e+02,8.348576416535044009e-01
7.378799999999999955e+02,8.363130733595696142e-01
7.382799999999999727e+02,8.372006923111492416e-01
7.386699999999999591e+02,8.387322039136412277e-01
7.390599999999999454e+02,8.388376972801037113e-01
7.394600000000000364e+02,8.396880305014695622e-01
7.398500000000000227e+02,8.419777852996342959e-01
7.402400000000000091e+02,8.407991553208838953e-01
7.406399999999999864e+02,8.423288908379844564e-01
7.410299999999999727e+02,8.450406364134327442e-01
7.414199999999999591e+02,8.454666523707011772e-01
7.418099999999999454e+02,8.465505354202091937e-01
7.422100000000000364e+02,8.481623892950435062e-01
7.426000000000000227e+02,8.474453211885681903e-01
7.429900000000000091e+02,8.502741521578455197e-01
7.433799999999999955e+02,8.484400592743228664e-01
7.437699999999999818e+02,8.515684534740769474e-01
7.441699999999999591e+02,8.521533151092191005e-01
7.445599999999999454e+02,8.528807662193986783e-01
7.449500000000000455e+02,8.524794773671020565e-01
7.453400000000000318e+02,8.550713452694651551e-01
7.457300000000000182e+02,8.564497421524858156e-01
7.461200000000000045e+02,8.579753907782202704e-01
7.465099999999999909e+02,8.576387691338976937e-01
7.468999999999999773e+02,8.582131843036426844e-01
7.472999999999999545e+02,8.613035433593466683e-01
7.476900000000000546e+02,8.604092232953031161e-01
7.480800000000000409e+02,8.607616142430211115e-01
7.484700000000000273e+02,8.627433219825615396e-01
7.488600000000000136e+02,8.630041640507567502e-01
7.492500000000000000e+02,8.643315032728272618e-01
7.496399999999999864e+02,8.641059936164849908e-01
7.500299999999999727e+02,8.672520201574498433e-01
7.504199999999999591e+02,8.678347611809507089e-01
7.508099999999999454e+02,8.696015983032913121e-01
7.512000000000000455e+02,8.673531967482104310e-01
7.515900000000000318e+02,8.706927575786559403e-01
7.519700000000000273e+02,8.711874073532384077e-01
7.523600000000000136e+02,8.721558912278136733e-01
7.527500000000000000e+02,8.724819814854908318e-01
7.531399999999999864e+02,8.720729235473791974e-01
7.535299999999999727e+02,8.757278559519822148e-01
7.539199999999999591e+02,8.758837050754844089e-01
7.543099999999999454e+02,8.759436170179173420e-01
7.547000000000000455e+02,8.776942878848584817e-01
7.550800000000000409e+02,8.781336739348988285e-01
7.554700000000000273e+02,8.789746431053947484e-01
7.558600000000000136e+02,8.794294630997864237e-01
7.562500000000000000e+02,8.812521318162698236e-01
7.566399999999999864e+02,8.823719671386318630e-01
7.570199999999999818e+02,8.806917719669417055e-01
7.574099999999999682e+02,8.849248514861955961e-01
7.577999999999999545e+02,8.833116320692293577e-01
7.581900000000000546e+02,8.845523161613558782e-01
7.585700000000000500e+02,8.869899338311590942e-01
